"Sample_ID","Site_ID","Site_Name","Latitude","Longitude","Elevation","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Dex","BaseShift","SlopeShift","Residuals","BaseCurve","CH4","Instrument","d18O.off","d18O.off.pw","d2H.off","d2H.off.pw","d18O.oc","d2H.oc"
"20-234_OSBS1-3040-2","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Soil","",NA,"2020-09-15 00:00:00",5,NA,0.35,"no depth info given",1.3190473288,2.5804091652,NA,0.252235837686011,0.0494999711347148,NA,"SPATIAL",384,"OSBS1",-19.3242259928,0.848149999999805,-0.7902,0.0297000000000001,0.704300000000003,-0.09515,"HIDS2052",0.444780042841459,0.741787539483636,-0.316805153449687,8.36233047140475,2.13562912235854,1.63585248224969
"20-234_OSBS1-3040-3","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Soil","",NA,"2020-09-15 00:00:00",5,NA,0.35,"no depth info given",-9.7903095943,-2.0600772398,NA,0.0809393038076901,0.0207635716565033,NA,"SPATIAL",384,"OSBS1",6.6903083241,-6.17759999999998,-0.59845,-0.13905,-4.64545,-0.1374,"HIDS2052",0.071984928211604,0.743023853545896,-0.316391350632617,8.36232572166107,-2.1320621680116,-9.47391824366738
"20-234_OSBS1-deep-1","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Soil","",NA,"2020-09-15 00:00:00",5,NA,0.55,"",-19.404709547,-3.1143361385,NA,0.0631469791449087,0.0403998133195456,NA,"SPATIAL",384,"OSBS1",5.509979561,-1.17485000000011,1.0128,0.0302000000000002,-0.341700000000003,0.2091,"HIDS2052",0.0548160339882499,0.743722154472665,-0.308776047363938,8.36223847027954,-3.16915217248825,-19.0959334996361
"20-234_OSBS1-deep-2","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Soil","",NA,"2020-09-15 00:00:00",5,NA,0.55,"",10.4468983477,7.1284841884,NA,0.663982350475908,0.0954974262342511,NA,"SPATIAL",384,"OSBS1",-46.5809751595,-4.80584999999996,-0.99995,-0.0832999999999999,-2.80794999999999,-0.0344,"HIDS2052",0.0811038763098367,0.74189263675656,-0.319202867286774,8.36235801058028,7.04738031209016,10.7661012149868
"20-234_OSBS1-deep-3","OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"Soil","",NA,"2020-09-15 00:00:00",5,NA,0.55,"",-14.0790464768,-0.172534677,NA,0.177957017152471,0.0317345518217935,NA,"SPATIAL",384,"OSBS1",-12.6987690608,-1.67660000000001,-0.77195,-0.0343,-1.13045,-0.20515,"HIDS2052",0.424875057246861,0.741601742984413,-0.311915701657545,8.36227440589089,-0.597409734246861,-13.7671307751425
"20-235_UNDE2-010-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.05,"no depth info given",-60.2907444309,-7.8390008912,NA,0.0642624559049218,0.0380741605229437,NA,"SPATIAL",384,"UNDE2",2.4212626987,0.121049999999997,-0.263750000000002,0.00445000000000029,-0.429699999999997,-0.0238,"HIDS2046",0.288023138706176,0.741846518985145,-0.320855905348129,8.36237701414212,-8.12702402990618,-59.9698885255519
"20-235_UNDE2-010-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.05,"no depth info given",-61.0810811344,-8.0603158861,NA,0.106213450135932,0.0413923561591995,NA,"SPATIAL",384,"UNDE2",3.4014459544,1.68654999999998,0.0480000000000018,0.0229500000000002,-0.179949999999998,-0.04105,"HIDS2046",0.356188166697736,0.741929675533266,-0.321340726827525,8.36238259041748,-8.41650405279774,-60.7597404075725
"20-235_UNDE2-010-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.05,"no depth info given",-56.6367005129,-7.4069814849,NA,0.202960934322721,0.0141040420792306,NA,"SPATIAL",384,"UNDE2",2.6191513663,-0.333700000000007,-0.622249999999998,-0.0103,-0.920699999999997,-0.0558000000000001,"HIDS2046",0.291877693755422,0.74165962923484,-0.319183864511481,8.36235779220437,-7.69885917865542,-56.3175166483885
"20-235_UNDE2-1020-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.15,"no depth info given",-50.8904998779,-6.8323836867,NA,0.167599762410431,0.0227894410803263,NA,"SPATIAL",384,"UNDE2",3.7685696157,2.34554999999999,0.563000000000002,0.0517000000000003,0.648800000000008,-0.0715500000000001,"HIDS2046",0.469204465813314,0.74213399193404,-0.323592835212821,8.36240850955851,-7.30158815251331,-50.5669070426872
"20-235_UNDE2-1020-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.15,"no depth info given",-52.2957606851,-7.08761366495,NA,0.126628427831775,0.0153114638780243,NA,"SPATIAL",384,"UNDE2",4.4051486345,0.139174999999994,-0.093375,0.0279500000000001,0.374675000000003,-0.0303,"HIDS2046",0.357217481904141,0.742055196764509,-0.321058588342762,8.36237934519398,-7.44483114685414,-51.9747020967572
"20-235_UNDE2-2030-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.25,"no depth info given",-49.3696287609,-6.574895563,NA,0.124400022367664,0.0419024456586182,NA,"SPATIAL",384,"UNDE2",3.2295357431,1.06729999999999,-0.315750000000001,0.0212000000000003,0.305799999999991,-0.0253,"HIDS2046",0.332074409302986,0.74198918756713,-0.320755314436041,8.36237585732806,-6.90696997230299,-49.048873446464
"20-235_UNDE2-2030-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.25,"no depth info given",-46.0514923178,-6.4918961455,NA,0.0745217941252745,0.0249212940132405,NA,"SPATIAL",384,"UNDE2",5.8836768462,0.489800000000002,0.642250000000001,0.0644500000000003,1.12905000000001,-0.0283000000000001,"HIDS2046",0.448611483831017,0.742612410653727,-0.322293321251332,8.36239355044564,-6.94050762933102,-45.7291989965487
"20-235_UNDE2-2030-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.25,"no depth info given",-52.776869022,-7.315175807,NA,0.0815311129565448,0.0166832813308958,NA,"SPATIAL",384,"UNDE2",5.744537434,0.101299999999995,0.06325,0.0297000000000001,-0.0994499999999974,-0.0853,"HIDS2046",0.432998073044447,0.741836259929615,-0.321542048261287,8.36238490631756,-7.74817388004445,-52.4553269737387
"20-235_UNDE2-3040-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.35,"no depth info given",-50.1489630423,-6.519906665,NA,0.078907000310381,0.033963424758739,NA,"SPATIAL",384,"UNDE2",2.0102902777,0.0410499999999843,-0.1785,0.0239500000000001,0.351799999999997,-0.05205,"HIDS2046",0.375153241634398,0.74191474656135,-0.320678752538308,8.36237497688742,-6.8950599066344,-49.8282842897617
"20-235_UNDE2-3040-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.35,"no depth info given",-44.7505878218,-6.4964484797,NA,0.0935306977607532,0.0129697037019957,NA,"SPATIAL",384,"UNDE2",7.22100001579999,1.97954999999999,-0.151,0.0399500000000002,0.385800000000003,-0.02155,"HIDS2046",0.374547852114076,0.742237232996978,-0.321033618065874,8.36237905799992,-6.87099633181408,-44.4295542037341
"20-235_UNDE2-3040-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.35,"no depth info given",-60.9313926965,-8.5361904401,NA,0.0322921157282471,0.0310981725377302,NA,"SPATIAL",384,"UNDE2",7.35813082430001,-0.376450000000006,-0.392499999999998,-0.0132999999999996,-0.677699999999994,0.02045,"HIDS2046",0.185457159294417,0.741882902952179,-0.321696729805834,8.36238668583927,-8.72164759939442,-60.6096959666942
"20-235_UNDE2-deep-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.5,"no depth info given",-47.0084236363,-6.5848531339,NA,0.134686390739423,0.0341242346919301,NA,"SPATIAL",384,"UNDE2",5.6704014349,1.63305,-0.0145000000000017,0.04495,0.941550000000007,-0.0188,"HIDS2046",0.38437446699138,0.742331239989807,-0.32120887659403,8.36238107379336,-6.96922760089138,-46.687214759706
"20-235_UNDE2-deep-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.5,"no depth info given",-48.1107288506,-6.6169594717,NA,0.0933655133298625,0.0185911315053389,NA,"SPATIAL",384,"UNDE2",4.82494692300001,1.53455,0.190999999999999,0.0371999999999999,0.308800000000005,-0.1318,"HIDS2046",0.510741242538123,0.741712026022149,-0.322704691922432,8.36239828491134,-7.12770071423812,-47.7880241586776
"20-235_UNDE2-deep-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Soil","",NA,"2020-09-17 00:00:00",6,NA,0.5,"no depth info given",-67.2255344418,-9.1497670364,NA,0.127599793652217,0.0212899570166635,NA,"SPATIAL",384,"UNDE2",5.97260184940001,-0.0104500000000058,-0.0167500000000018,0.00620000000000021,-0.3932,-0.00129999999999997,"HIDS2046",0.263593079709464,0.741954301162404,-0.321223620836034,8.36238124338639,-9.41336011610946,-66.904310820964
"21-067_CPER3-010-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.05,"no depth info given",-74.4544209216,1.512133559,NA,0.0969591215859487,0.00499624086320792,NA,"SPATIAL",384,"CPER3",-86.5514893936,2.54279999999994,-0.7002,0.0634000000000001,3.54060000000001,0.0348999999999999,"HIDS2052",0.361409201503533,0.743016949385489,-0.322661379444036,8.36239778638646,1.15072435749647,-74.131759542156
"21-067_CPER3-010-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.05,"no depth info given",-82.8304545052,-3.3277419665,NA,0.094999368676317,0.025531087280976,NA,"SPATIAL",384,"CPER3",-56.2085187732,-1.34619999999995,-0.48645,-0.0468500000000001,-1.04415,0.0294,"HIDS2052",0.088323947526404,0.74177422778159,-0.322065593325421,8.36239092990348,-3.4160659140264,-82.5083889118746
"21-067_CPER3-010-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.05,"no depth info given",-70.8684227854,2.1289390024,NA,0.124261269225016,0.04792962704607,NA,"SPATIAL",384,"CPER3",-87.8999348046,-0.590700000000197,-0.27245,-0.0338500000000002,-0.7029,-0.1556,"HIDS2052",0.360481206005181,0.741544116120348,-0.318732900855308,8.3623526103765,1.76845779639482,-70.5496898845447
"21-067_CPER3-1020-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.15,"no depth info given",-79.4201506607,-1.9483750923,NA,0.0931367833514746,0.0343210396300755,NA,"SPATIAL",384,"CPER3",-63.8331499223,-5.16370000000006,-0.3052,-0.0863499999999999,-2.45415,0.1209,"HIDS2052",-0.127375691356266,0.742018386998125,-0.323393915357876,8.36240621915971,-1.82099940094373,-79.0967567453421
"21-067_CPER3-1020-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.15,"no depth info given",-78.8425837364,-1.9900287914,NA,0.083515404707537,0.0292881675234821,NA,"SPATIAL",384,"CPER3",-62.9223534052,-1.77445000000012,-0.23445,-0.0463499999999999,-1.49915,0.05265,"HIDS2052",0.060074122823804,0.74184064355508,-0.321950505794649,8.36238960565511,-2.0501029142238,-78.5206332306054
"21-067_CPER3-2030-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.25,"no depth info given",-79.8663644177,-3.2280668512,NA,0.386816179591159,0.119839117415875,NA,"SPATIAL",384,"CPER3",-54.0418296081,-6.73469999999998,-0.15295,-0.16435,-5.91839999999999,-0.0791000000000001,"HIDS2052",-0.0682274681345907,0.743327544709519,-0.320513724012887,8.36237307920883,-3.15983938306541,-79.5458506936871
"21-067_CPER3-2030-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.25,"no depth info given",-78.5293852952,-2.3713451835,NA,0.15253069487862,0.042628527755513,NA,"SPATIAL",384,"CPER3",-59.5586238272,-2.42420000000016,-0.46145,-0.0655999999999999,-1.94315,-0.11185,"HIDS2052",0.224074578908938,0.741756365849995,-0.318190923945615,8.3623463841558,-2.59541976240894,-78.2111943712544
"21-067_CPER3-2030-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.25,"no depth info given",-88.6584358461,-6.7267301935,NA,0.110287199476453,0.0243371984597247,NA,"SPATIAL",384,"CPER3",-34.8445942981,-4.30844999999999,0.04305,-0.0978499999999998,-2.89615000000001,-0.0271,"HIDS2052",0.0333611897163043,0.742000228377027,-0.321293480297912,8.36238204694785,-6.7600913832163,-88.3371423658021
"21-067_CPER3-3040-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.35,"no depth info given",-87.1153581311,-5.7717567345,NA,0.507861491288843,0.104397173370593,NA,"SPATIAL",384,"CPER3",-40.9413042551,-2.48345000000018,-0.31195,-0.0806,-2.07865,-0.08135,"HIDS2052",0.145855560836385,0.741853348640118,-0.319733157257468,8.36236410531958,-5.91761229533639,-86.7956249738425
"21-067_CPER3-3040-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.35,"no depth info given",-93.9738178422,-8.0623279074,NA,0.125861285265395,0.0191514990855295,NA,"SPATIAL",384,"CPER3",-29.475194583,-8.92894999999999,0.21255,-0.2276,-7.74315,-0.0771000000000001,"HIDS2052",-0.231617426286929,0.745214448824873,-0.322188213160826,8.36239234089779,-7.83071048111307,-93.6516296290392
"21-067_CPER3-3040-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.35,"no depth info given",-88.8696152093,-8.5951372613,NA,0.120723908566932,0.044058526798169,NA,"SPATIAL",384,"CPER3",-20.1085171189,-3.68894999999998,-0.0219500000000004,-0.0641000000000003,-1.8909,0.1024,"HIDS2052",-0.0477719507379387,0.741961257238647,-0.321357026173376,8.36238277790907,-8.54736531056206,-88.5482581831266
"21-067_CPER3-deep-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.53,"0.40-0.65",-94.2910585419,-9.2133600712,NA,0.272219777223697,0.0938114704014103,NA,"SPATIAL",384,"CPER3",-20.5841779723,-4.66544999999996,0.0787999999999998,-0.12385,-3.7664,-0.04835,"HIDS2052",-0.00593603682436551,0.74236925285553,-0.321448862829545,8.36238383433319,-9.20742403437563,-93.9696096790705
"21-067_CPER3-deep-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.53,"0.40-0.65",-93.6530782085,-8.7983869954,NA,0.158574995663292,0.0226551479196725,NA,"SPATIAL",384,"CPER3",-23.2659822453,-7.00945000000002,-0.0699500000000004,-0.1496,-4.43164999999999,0.1189,"HIDS2052",-0.286039808346915,0.742471263307378,-0.321713802147927,8.36238688225433,-8.51234718705308,-93.3313644063521
"21-067_CPER3-deep-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-24 00:00:00",6,NA,0.53,"0.40-0.65",-87.9609769592,-8.7846748068,NA,0.177110176867596,0.0796283283033442,NA,"SPATIAL",384,"CPER3",-17.6835785048,-5.34195,-0.0556999999999999,-0.13285,-3.5429,0.0871499999999999,"HIDS2052",-0.203763286183695,0.742272588354293,-0.32151024843034,8.36238454049433,-8.5809115206163,-87.6394667107697
"21-068_NIWO3-010-1","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.05,"no depth info given",-110.5771269178,-9.73759576,NA,0.466397960143692,0.0442882349381811,NA,"SPATIAL",384,"NIWO3",-32.6763608378,-4.67319999999995,-0.25125,-0.11015,-3.28320000000001,0.11435,"HIDS2052",-0.181112138754757,0.742077193773754,-0.322913761688296,8.3624006914333,-9.55648362124524,-110.254213156112
"21-068_NIWO3-010-2","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.05,"no depth info given",-79.1231519933,-2.0329673498,NA,0.505190575530932,0.0697590686071779,NA,"SPATIAL",384,"NIWO3",-62.8594131949,-21.2382,-0.209333333333333,-0.533233333333333,-18.3493666666667,-0.0577333333333333,"HIDS2052",-1.03148661156885,0.763696922486133,-0.320514478427175,8.36237308788359,-1.00148073823115,-78.8026375148728
"21-068_NIWO3-1020-1","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.15,"no depth info given",-119.2823097149,-13.8243046565,NA,0.522269332759172,0.0549780443784557,NA,"SPATIAL",384,"NIWO3",-8.68787246289999,2.95804999999996,0.24175,0.0800999999999998,3.27079999999999,0.2051,"HIDS2052",0.183736252501134,0.745037559414793,-0.3183102685401,8.36234775505297,-14.0080409090011,-118.96399944636
"21-068_NIWO3-1020-2","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.15,"no depth info given",-81.2823630881,-7.3679980272,NA,0.411430392591996,0.0504384181325835,NA,"SPATIAL",384,"NIWO3",-22.3383788705,6.3460500000001,-0.10775,0.0371000000000001,1.90004999999999,0.1136,"HIDS2052",0.186536623630818,0.743049554373081,-0.321944428074958,8.36238953572407,-7.55453465083082,-80.960418660025
"21-068_NIWO3-1020-3","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.15,"no depth info given",-132.4711494037,-15.041255597,NA,0.546841290899186,0.0512360861183793,NA,"SPATIAL",384,"NIWO3",-12.1411046277,2.94855000000007,0.299,0.0473500000000002,2.19580000000001,0.09035,"HIDS2052",0.247569053001756,0.743100359207134,-0.319636899092186,8.36236299889454,-15.2888246500018,-132.151512504608
"21-068_NIWO3-2030-1","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.25,"no depth info given",-108.9226061207,-12.718656915,NA,0.480188682661925,0.0529717655319057,NA,"SPATIAL",384,"NIWO3",-7.17335080069999,3.06829999999991,0.0917499999999998,0.0795999999999997,3.20155,0.1591,"HIDS2052",0.241851431431193,0.744530673828537,-0.320366820632806,8.36237139007229,-12.9605083464312,-108.602239300067
"21-068_NIWO3-2030-2","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.25,"no depth info given",-99.7570089421,-10.6992566822,NA,0.546464266728154,0.0665243231403181,NA,"SPATIAL",384,"NIWO3",-14.1629554845,3.52880000000005,0.34325,0.0966,3.68405,0.15435,"HIDS2052",0.291387866383097,0.7450027932577,-0.318110540859996,8.36234546084664,-10.9906445485831,-99.43889840124
"21-068_NIWO3-2030-3","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.25,"no depth info given",-131.6185055727,-15.9161410839,NA,0.548108432433201,0.0607007479714129,NA,"SPATIAL",384,"NIWO3",-4.28937690150001,3.2355500000001,0.16425,0.0833499999999998,3.65505,0.2041,"HIDS2052",0.193079387174987,0.745130148249829,-0.31925429387439,8.36235860157325,-16.109220471075,-131.299251278826
"21-068_NIWO3-3040-1","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.35,"no depth info given",-115.7880614678,-13.3560666262,NA,0.561004117025646,0.0608923854756678,NA,"SPATIAL",384,"NIWO3",-8.9395284582,-1.42020000000002,0.424,-0.0801500000000002,-1.62595,0.0321,"HIDS2052",-0.00123442577507662,0.741811554856909,-0.320424840907757,8.36237205719237,-13.3548322004249,-115.467636626892
"21-068_NIWO3-3040-2","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.35,"no depth info given",-119.1610001916,-14.2036366654,NA,0.502123749099534,0.0504233690971289,NA,"SPATIAL",384,"NIWO3",-5.5319068684,-5.67144999999982,0.40825,-0.15865,-5.58845000000001,-0.04365,"HIDS2052",-0.100754277942626,0.743006167874802,-0.322272420226523,8.36239330991924,-14.1028823874574,-118.838727771373
"21-068_NIWO3-deep-1","NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"Soil","",NA,"2020-08-05 00:00:00",6,NA,0.43,"0.40-0.43",-119.7610790349,-13.9035175156,NA,0.528898505098113,0.057031751852134,NA,"SPATIAL",384,"NIWO3",-8.5329389101,3.79555000000005,0.0705,0.0396000000000001,2.48155,0.07985,"HIDS2052",0.240010427362895,0.742861303497462,-0.320893986434849,8.36237745209539,-14.1435279429629,-119.440185048465
